Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD1483,C068,P1270,06-10-2021,465.00,12.00%
OD1484,C069,P1270,02-01-2023,965.00,12.00%
OD1485,C070,P1271,01-05-2022,1158.00,12.00%
OD1486,C071,P1272,21-07-2022,264.00,12.00%
OD1487,C072,P1273,13-05-2021,433.00,34.00%
OD1488,C073,P1274,16-12-2021,562.00,34.00%
OD1489,C074,P1275,20-10-2022,423.00,34.00%
OD1490,C075,P1276,15-05-2021,621.00,34.00%
OD1491,C076,P1277,24-05-2022,333.00,34.00%
OD1492,C077,P1278,01-01-2021,236.00,34.00%
OD1493,C078,P1279,28-10-2022,456.00,44.00%
OD1494,C079,P1280,01-03-2022,963.00,44.00%
OD1495,C080,P1281,15-12-2021,234.00,44.00%
OD1496,C081,P1282,18-01-2023,456.00,44.00%
OD1497,C082,P1283,29-10-2022,564.00,44.00%
OD1498,C083,P1284,13-05-2022,634.00,10.00%
OD1499,C084,P1285,02-09-2021,236.00,10.00%
OD1500,C085,P1286,22-02-2022,444.00,10.00%
OD1501,C086,P1287,18-07-2022,456.00,30.00%
OD1502,C087,P1288,18-07-2021,963.00,30.00%
OD1503,C088,P1289,23-07-2021,456.00,30.00%
OD1504,C089,P1290,01-07-2021,1189.00,25.00%
OD1505,C090,P1291,22-07-2021,1298.00,25.00%
OD1506,C091,P1292,19-01-2022,1456.00,30.00%
OD1507,C092,P1293,27-04-2021,1478.00,30.00%
OD1508,C093,P1294,26-02-2022,256.00,30.00%
OD1509,C094,P1295,24-04-2021,2698.00,40.00%
OD1510,C095,P1296,04-10-2021,2364.00,40.00%
OD1511,C096,P1297,20-04-2022,1236.00,40.00%
OD1512,C097,P1298,25-06-2021,756.00,40.00%
OD1513,C098,P1299,08-01-2022,326.00,40.00%
OD1514,C099,P1300,15-08-2021,453.00,40.00%
OD1515,C100,P1301,14-04-2022,326.00,45.00%
OD1516,C001,P1302,15-08-2022,456.00,45.00%
OD1517,C002,P1303,23-02-2023,456.00,45.00%
OD1518,C003,P1304,23-02-2023,456.00,47.00%
OD1519,C004,P1305,02-01-2021,456.00,47.00%
OD1520,C005,P1306,05-01-2023,236.00,46.00%
OD1521,C006,P1307,11-09-2022,996.00,46.00%
OD1522,C007,P1308,28-02-2021,654.00,46.00%
OD1523,C008,P1309,30-12-2021,456.00,30.00%
OD1524,C009,P1310,19-06-2021,785.00,30.00%
OD1525,C010,P1311,05-08-2021,365.00,30.00%
OD1526,C011,P1312,24-06-2022,965.00,30.00%
OD1527,C012,P1313,05-09-2021,444.00,30.00%
OD1528,C013,P1314,02-06-2022,569.00,35.00%
OD1529,C014,P1315,04-10-2022,475.00,35.00%
OD1530,C015,P1316,23-01-2023,598.00,35.00%
OD1531,C016,P1317,18-12-2021,536.00,35.00%
OD1532,C017,P1318,05-10-2021,256.00,35.00%
OD1533,C018,P1319,07-02-2022,456.00,35.00%
OD1534,C019,P1320,11-04-2021,456.00,40.00%
OD1535,C020,P1321,24-09-2022,745.00,40.00%
OD1536,C021,P1322,16-02-2021,356.00,15.00%
OD1537,C022,P1323,09-06-2022,1189.00,15.00%
OD1538,C023,P1324,25-06-2021,426.00,15.00%
OD1539,C024,P1325,31-12-2021,1126.00,35.00%
OD1540,C025,P1326,30-01-2023,1145.00,35.00%
OD1541,C026,P1327,21-01-2022,1235.00,35.00%
OD1542,C027,P1328,10-03-2021,1564.00,35.00%
OD1543,C028,P1329,31-01-2022,654.00,55.00%
OD1544,C029,P1330,29-06-2022,854.00,55.00%
OD1545,C030,P1331,15-09-2021,475.00,55.00%
OD1546,C031,P1332,26-05-2021,349.00,55.00%
OD1547,C032,P1333,22-03-2023,350.00,50.00%
OD1548,C033,P1334,30-03-2023,351.00,50.00%
OD1549,C034,P1335,13-12-2022,352.00,50.00%
OD1550,C035,P1336,30-07-2021,353.00,50.00%
OD1551,C036,P1337,10-10-2021,354.00,50.00%
OD1552,C037,P1338,29-03-2022,355.00,30.00%
OD1553,C038,P1339,08-10-2022,356.00,32.00%
OD1554,C039,P1340,30-03-2023,999.00,25.00%
OD1555,C040,P1341,10-01-2022,555.00,45.00%
OD1556,C041,P1342,12-02-2021,555.00,15.00%
OD1557,C042,P1343,01-01-2021,555.00,33.00%
OD1558,C043,P1344,25-04-2022,555.00,42.00%
OD1559,C044,P1345,13-09-2021,1025.00,42.00%
OD1560,C045,P1346,22-03-2023,1025.00,39.00%
OD1561,C046,P1347,01-04-2021,1025.00,39.00%
OD1562,C047,P1348,30-10-2022,555.00,39.00%
OD1563,C048,P1349,25-12-2022,599.00,39.00%
OD1564,C049,P1350,17-04-2022,555.00,30.00%
OD1565,C050,P1351,24-07-2022,555.00,30.00%
OD1566,C051,P1352,27-08-2022,565.00,30.00%
OD1567,C052,P1353,09-01-2022,555.00,25.00%
OD1568,C053,P1354,10-04-2022,999.00,25.00%
OD1569,C054,P1355,27-03-2023,999.00,30.00%
OD1570,C055,P1356,26-04-2022,999.00,30.00%
OD1571,C056,P1357,07-01-2022,999.00,30.00%
OD1572,C057,P1358,07-11-2022,1119.00,40.00%
OD1573,C058,P1359,08-01-2022,1119.00,40.00%
OD1574,C059,P1360,09-11-2022,1119.00,40.00%
OD1575,C060,P1361,22-02-2023,1119.00,40.00%
OD1576,C061,P1362,04-05-2022,985.00,40.00%
OD1577,C062,P1363,30-07-2022,985.00,40.00%
OD1578,C063,P1364,02-10-2021,985.00,45.00%
OD1579,C064,P1365,22-06-2022,985.00,45.00%
OD1580,C065,P1366,24-11-2021,985.00,45.00%
OD1581,C066,P1367,28-06-2022,369.00,47.00%
OD1582,C067,P1368,23-03-2021,399.00,47.00%
OD1583,C068,P1369,26-07-2022,399.00,46.00%
OD1584,C069,P1369,31-08-2022,399.00,46.00%
OD1585,C070,P1369,18-06-2021,399.00,46.00%
OD1586,C071,P1369,25-04-2021,555.00,30.00%
OD1587,C072,P1369,27-02-2023,555.00,30.00%
OD1588,C073,P1370,11-09-2022,555.00,30.00%
OD1589,C074,P1371,29-03-2023,555.00,30.00%
OD1590,C075,P1372,29-12-2022,675.00,30.00%
OD1591,C076,P1373,20-09-2022,675.00,35.00%
OD1592,C077,P1374,14-04-2022,675.00,35.00%
OD1593,C078,P1375,16-02-2022,654.00,35.00%
OD1594,C079,P1376,09-12-2022,654.00,35.00%
OD1595,C080,P1377,28-07-2021,654.00,35.00%
OD1596,C081,P1378,10-08-2022,654.00,35.00%
OD1597,C082,P1379,08-01-2023,356.00,40.00%
OD1598,C083,P1380,27-03-2023,686.00,40.00%
OD1599,C084,P1381,01-07-2021,456.00,15.00%
OD1600,C085,P1382,29-06-2022,516.00,15.00%
OD1601,C086,P1383,27-12-2022,355.00,15.00%
OD1602,C087,P1384,06-04-2021,465.00,45.00%
OD1603,C088,P1385,26-09-2022,965.00,47.00%
OD1604,C089,P1386,31-12-2022,1158.00,47.00%
OD1605,C090,P1387,31-12-2022,264.00,46.00%
OD1606,C091,P1388,29-11-2022,433.00,46.00%
OD1607,C092,P1389,14-12-2022,562.00,46.00%
OD1608,C093,P1390,22-12-2022,423.00,30.00%
OD1609,C094,P1391,01-04-2022,621.00,30.00%
OD1610,C095,P1392,18-09-2021,333.00,30.00%
OD1611,C096,P1393,27-08-2022,236.00,30.00%
OD1612,C097,P1394,02-05-2022,456.00,30.00%
OD1613,C098,P1395,06-03-2022,963.00,35.00%
OD1614,C099,P1396,14-02-2022,234.00,35.00%
OD1615,C100,P1397,27-08-2021,456.00,35.00%
OD1616,C001,P1398,06-02-2021,564.00,35.00%
OD1617,C002,P1399,15-11-2022,634.00,35.00%
OD1618,C003,P1400,24-11-2021,236.00,35.00%
OD1619,C004,P1401,20-11-2022,444.00,40.00%
OD1620,C005,P1402,03-11-2022,456.00,40.00%
OD1621,C006,P1403,28-05-2022,963.00,15.00%
OD1622,C007,P1404,14-01-2021,456.00,15.00%
OD1623,C008,P1405,10-02-2023,1189.00,15.00%
OD1624,C009,P1406,09-08-2022,1298.00,35.00%
OD1625,C010,P1407,06-10-2021,1456.00,35.00%
OD1626,C011,P1408,24-10-2022,1478.00,35.00%
OD1627,C012,P1409,14-10-2021,256.00,35.00%
OD1628,C013,P1410,30-07-2021,2698.00,55.00%
OD1629,C014,P1411,01-07-2022,2364.00,55.00%
OD1630,C015,P1412,13-03-2021,1236.00,55.00%
OD1631,C016,P1413,14-07-2022,756.00,55.00%
OD1632,C017,P1414,04-06-2021,326.00,50.00%
OD1633,C018,P1415,26-10-2021,453.00,50.00%
OD1634,C019,P1416,25-04-2021,326.00,50.00%
OD1635,C020,P1417,13-04-2022,456.00,50.00%
OD1636,C021,P1418,11-11-2022,675.00,50.00%
OD1637,C022,P1419,08-02-2022,654.00,30.00%
OD1638,C023,P1420,13-03-2021,654.00,32.00%
OD1639,C024,P1420,16-02-2023,654.00,25.00%
OD1640,C025,P1420,16-11-2021,654.00,45.00%
OD1641,C026,P1420,09-11-2021,356.00,15.00%
OD1642,C027,P1420,15-07-2022,686.00,33.00%
OD1643,C028,P1420,27-04-2022,456.00,42.00%
OD1644,C029,P1420,27-02-2023,516.00,42.00%
OD1645,C030,P1421,21-09-2021,355.00,39.00%
OD1646,C031,P1422,26-01-2022,465.00,39.00%
OD1647,C032,P1423,15-01-2022,965.00,39.00%
OD1648,C033,P1424,16-06-2022,1158.00,39.00%
OD1649,C034,P1425,28-05-2022,264.00,30.00%
OD1650,C035,P1426,03-08-2022,433.00,30.00%
OD1651,C036,P1427,29-01-2023,562.00,30.00%
OD1652,C037,P1428,08-09-2022,423.00,25.00%
OD1653,C038,P1429,27-06-2022,621.00,25.00%
OD1654,C039,P1430,19-02-2022,333.00,30.00%
OD1655,C040,P1431,26-01-2022,236.00,30.00%
OD1656,C041,P1432,26-04-2022,456.00,30.00%
OD1657,C042,P1433,28-01-2021,963.00,40.00%
OD1658,C043,P1434,03-01-2021,234.00,40.00%
OD1659,C044,P1435,24-06-2021,456.00,40.00%
OD1660,C045,P1436,03-06-2022,564.00,40.00%
OD1661,C046,P1437,17-06-2021,634.00,40.00%
OD1662,C047,P1438,29-09-2022,236.00,40.00%
OD1663,C048,P1439,14-05-2022,444.00,45.00%
OD1664,C049,P1440,23-05-2021,456.00,45.00%
OD1665,C050,P1441,12-08-2021,963.00,45.00%
OD1666,C051,P1442,16-02-2022,456.00,47.00%
OD1667,C052,P1443,12-10-2022,1189.00,47.00%
OD1668,C053,P1444,04-12-2021,1298.00,46.00%
OD1669,C054,P1445,07-01-2022,1456.00,46.00%
OD1670,C055,P1446,12-08-2021,1478.00,46.00%
OD1671,C056,P1447,25-12-2022,256.00,30.00%
OD1672,C057,P1448,20-09-2021,2698.00,30.00%
OD1673,C058,P1449,30-04-2021,2364.00,30.00%
OD1674,C059,P1450,15-09-2021,1236.00,30.00%
OD1675,C060,P1451,31-01-2023,756.00,30.00%
OD1676,C061,P1452,16-05-2021,326.00,35.00%
OD1677,C062,P1453,29-01-2022,453.00,35.00%
OD1678,C063,P1454,26-08-2022,326.00,35.00%
OD1679,C064,P1455,10-01-2021,456.00,35.00%
OD1680,C065,P1456,20-08-2021,675.00,35.00%
OD1681,C066,P1457,04-04-2021,654.00,35.00%
OD1682,C067,P1458,04-09-2021,654.00,40.00%
OD1683,C068,P1459,31-05-2021,654.00,40.00%
OD1684,C069,P1460,01-11-2021,654.00,15.00%
OD1685,C070,P1461,13-10-2021,356.00,15.00%
OD1686,C071,P1462,10-09-2022,686.00,15.00%
OD1687,C072,P1463,31-12-2021,456.00,30.00%
OD1688,C073,P1464,28-02-2023,516.00,30.00%
OD1689,C074,P1465,07-01-2023,355.00,30.00%
OD1690,C075,P1466,28-11-2022,465.00,25.00%
OD1691,C076,P1467,27-12-2021,965.00,25.00%
OD1692,C077,P1468,16-09-2022,1158.00,30.00%
OD1693,C078,P1469,20-03-2021,264.00,30.00%
OD1694,C079,P1470,10-06-2022,433.00,30.00%
OD1695,C080,P1471,28-03-2022,562.00,40.00%
OD1696,C081,P1472,14-03-2021,423.00,40.00%
OD1697,C082,P1473,02-11-2021,621.00,40.00%
OD1698,C083,P1474,22-01-2022,333.00,40.00%
OD1699,C084,P1475,30-04-2021,236.00,40.00%
OD1700,C085,P1476,17-11-2022,456.00,40.00%
OD1701,C086,P1477,14-01-2021,963.00,45.00%
OD1702,C087,P1478,17-03-2022,234.00,45.00%
OD1703,C088,P1479,24-04-2022,456.00,45.00%
OD1704,C089,P1480,07-02-2023,564.00,47.00%
OD1705,C090,P1481,29-08-2021,634.00,47.00%
OD1706,C091,P1482,03-04-2021,236.00,46.00%
OD1707,C092,P1483,14-06-2021,444.00,46.00%
OD1708,C093,P1484,20-05-2021,456.00,46.00%
OD1709,C094,P1484,21-07-2022,963.00,30.00%
OD1710,C095,P1484,05-05-2022,456.00,30.00%
OD1711,C096,P1484,15-12-2021,1189.00,30.00%
OD1712,C097,P1484,26-03-2021,1298.00,30.00%
OD1713,C098,P1484,24-03-2021,1456.00,30.00%
OD1714,C099,P1484,28-10-2021,1478.00,35.00%
OD1715,C100,P1484,02-01-2021,256.00,35.00%
OD1716,C001,P1485,12-03-2023,2698.00,35.00%
OD1717,C002,P1486,09-11-2021,2364.00,35.00%
OD1718,C003,P1487,02-09-2022,1236.00,35.00%
OD1719,C004,P1488,03-02-2021,756.00,35.00%
OD1720,C005,P1489,30-07-2022,326.00,40.00%
OD1721,C006,P1490,25-03-2023,453.00,40.00%
OD1722,C007,P1491,26-11-2022,326.00,15.00%
OD1723,C008,P1492,01-04-2022,456.00,15.00%
OD1724,C009,P1493,29-06-2022,456.00,15.00%
OD1725,C010,P1494,21-04-2021,456.00,35.00%
OD1726,C011,P1495,03-02-2023,456.00,35.00%
OD1727,C012,P1496,07-09-2022,236.00,35.00%
OD1728,C013,P1497,18-05-2021,996.00,35.00%
OD1729,C014,P1498,03-05-2021,654.00,55.00%
OD1730,C015,P1499,10-02-2022,456.00,55.00%
OD1731,C016,P1500,24-02-2021,785.00,55.00%
OD1732,C017,P1501,09-04-2021,365.00,55.00%
OD1733,C018,P1502,14-09-2021,965.00,50.00%
OD1734,C019,P1503,19-04-2022,444.00,50.00%
OD1735,C020,P1504,18-10-2021,569.00,50.00%
OD1736,C021,P1505,09-02-2023,475.00,50.00%
OD1737,C022,P1506,21-05-2022,598.00,50.00%
OD1738,C023,P1507,19-12-2022,536.00,30.00%
OD1739,C024,P1508,15-10-2021,256.00,32.00%
OD1740,C025,P1509,09-03-2023,456.00,25.00%
OD1741,C026,P1510,23-09-2021,456.00,45.00%
OD1742,C027,P1511,23-07-2022,745.00,15.00%
OD1743,C028,P1512,01-06-2021,356.00,33.00%
OD1744,C029,P1513,06-08-2022,1189.00,42.00%
OD1745,C030,P1514,23-01-2021,426.00,42.00%
OD1746,C031,P1515,28-04-2022,1126.00,39.00%
OD1747,C032,P1516,25-04-2022,1145.00,39.00%
OD1748,C033,P1517,24-11-2022,1235.00,39.00%
OD1749,C034,P1518,01-06-2021,1564.00,39.00%
OD1750,C035,P1519,05-08-2022,654.00,37.00%
OD1751,C036,P1520,08-07-2022,854.00,37.00%
OD1752,C037,P1521,10-11-2021,475.00,37.00%
OD1753,C038,P1522,09-09-2022,349.00,37.00%
OD1754,C039,P1523,16-05-2021,350.00,37.00%
OD1755,C040,P1523,15-02-2022,351.00,40.00%
OD1756,C041,P1523,05-02-2021,352.00,40.00%
OD1757,C042,P1523,13-03-2021,353.00,40.00%
OD1758,C043,P1523,08-12-2021,354.00,40.00%
OD1759,C044,P1523,15-02-2022,355.00,40.00%
OD1760,C045,P1523,15-07-2022,356.00,34.00%
OD1761,C046,P1523,20-11-2021,999.00,34.00%
OD1762,C047,P1523,24-05-2022,555.00,34.00%
OD1763,C048,P1524,28-09-2021,555.00,34.00%
OD1764,C049,P1525,18-11-2022,555.00,34.00%
OD1765,C050,P1526,09-03-2022,555.00,38.00%
OD1766,C051,P1527,15-02-2022,1025.00,38.00%
OD1767,C052,P1528,25-03-2023,1025.00,38.00%
OD1768,C053,P1529,24-02-2021,1025.00,38.00%
OD1769,C054,P1530,30-01-2022,555.00,38.00%
OD1770,C055,P1531,10-02-2023,599.00,21.00%
OD1771,C056,P1532,02-06-2022,555.00,21.00%
OD1772,C057,P1533,06-08-2022,555.00,21.00%
OD1773,C058,P1534,10-07-2021,565.00,21.00%
OD1774,C059,P1535,18-01-2023,555.00,21.00%
OD1775,C060,P1536,01-10-2021,999.00,22.00%
OD1776,C061,P1537,28-02-2022,999.00,22.00%
OD1777,C062,P1538,22-06-2021,999.00,22.00%
OD1778,C063,P1539,16-04-2021,999.00,22.00%
OD1779,C064,P1540,12-03-2022,1119.00,22.00%
OD1780,C065,P1541,07-12-2021,1119.00,22.00%
OD1781,C066,P1542,05-01-2022,1119.00,30.00%
OD1782,C067,P1543,15-01-2022,1119.00,30.00%
OD1783,C068,P1544,07-01-2021,985.00,30.00%
OD1784,C069,P1545,08-02-2023,985.00,30.00%
OD1785,C070,P1546,04-04-2021,985.00,30.00%
OD1786,C071,P1547,22-07-2022,985.00,30.00%
OD1787,C072,P1548,12-10-2021,985.00,14.00%
OD1788,C073,P1549,31-05-2021,369.00,14.00%
OD1789,C074,P1550,14-05-2021,399.00,14.00%
OD1790,C075,P1551,17-06-2021,399.00,14.00%
OD1791,C076,P1552,03-02-2021,399.00,12.00%
OD1792,C077,P1553,01-03-2022,399.00,12.00%
OD1793,C078,P1554,26-04-2021,555.00,12.00%
OD1794,C079,P1555,21-09-2021,555.00,12.00%
OD1795,C080,P1556,24-06-2021,555.00,12.00%
OD1796,C081,P1557,12-01-2023,555.00,12.00%
OD1797,C082,P1558,08-11-2022,675.00,34.00%
OD1798,C083,P1559,23-07-2022,675.00,34.00%
OD1799,C084,P1560,03-03-2022,675.00,34.00%
OD1800,C085,P1561,26-01-2022,654.00,34.00%
OD1801,C086,P1562,16-09-2022,654.00,34.00%
OD1802,C087,P1563,29-09-2022,654.00,34.00%
OD1803,C088,P1564,28-08-2022,654.00,44.00%
OD1804,C089,P1565,12-03-2021,356.00,44.00%
OD1805,C090,P1566,02-11-2021,686.00,44.00%
OD1806,C091,P1567,03-11-2021,456.00,44.00%
OD1807,C092,P1568,09-10-2021,516.00,44.00%
OD1808,C093,P1569,26-08-2021,355.00,10.00%
OD1809,C094,P1570,25-07-2021,465.00,10.00%
OD1810,C095,P1571,23-11-2021,965.00,10.00%
OD1811,C096,P1572,08-08-2022,1158.00,30.00%
OD1812,C097,P1573,08-02-2021,264.00,30.00%
OD1813,C098,P1574,07-11-2021,433.00,30.00%
OD1814,C099,P1575,23-08-2022,562.00,25.00%
OD1815,C100,P1576,27-08-2022,423.00,25.00%
OD1816,C001,P1577,04-02-2022,621.00,30.00%
OD1817,C002,P1578,20-01-2022,333.00,30.00%
OD1818,C003,P1579,17-04-2021,236.00,30.00%
OD1819,C004,P1580,15-08-2021,456.00,40.00%
OD1820,C005,P1581,01-10-2022,963.00,40.00%
OD1821,C006,P1582,26-12-2022,234.00,40.00%
OD1822,C007,P1583,01-04-2021,456.00,40.00%
OD1823,C008,P1584,02-04-2022,564.00,40.00%
OD1824,C009,P1585,02-08-2021,634.00,40.00%
OD1825,C010,P1586,26-12-2022,236.00,45.00%
OD1826,C011,P1587,01-12-2022,444.00,45.00%
OD1827,C012,P1588,26-09-2021,456.00,45.00%
OD1828,C013,P1589,08-11-2022,963.00,47.00%
OD1829,C014,P1590,22-07-2022,456.00,47.00%
OD1830,C015,P1591,13-11-2022,1189.00,46.00%
OD1831,C016,P1592,06-02-2023,1298.00,46.00%
OD1832,C017,P1593,17-02-2021,1456.00,46.00%
OD1833,C018,P1594,25-04-2022,1478.00,30.00%
OD1834,C019,P1595,05-02-2023,256.00,30.00%
OD1835,C020,P1596,24-02-2023,2698.00,30.00%
OD1836,C021,P1597,29-04-2021,2364.00,30.00%
OD1837,C022,P1598,03-04-2022,1236.00,30.00%
OD1838,C023,P1599,10-08-2021,756.00,35.00%
OD1839,C024,P1600,07-01-2023,326.00,35.00%
OD1840,C025,P1601,20-10-2021,453.00,35.00%
OD1841,C026,P1602,21-11-2022,326.00,35.00%
OD1842,C027,P1603,13-08-2022,456.00,35.00%
OD1843,C028,P1604,10-02-2021,675.00,35.00%
OD1844,C029,P1605,05-08-2021,654.00,40.00%
OD1845,C030,P1606,31-05-2021,654.00,40.00%
OD1846,C031,P1607,15-03-2023,654.00,15.00%
OD1847,C032,P1608,18-05-2022,654.00,15.00%
OD1848,C033,P1609,03-09-2022,356.00,15.00%
OD1849,C034,P1610,15-05-2022,686.00,35.00%
OD1850,C035,P1611,28-07-2021,456.00,35.00%
OD1851,C036,P1612,19-10-2021,516.00,35.00%
OD1852,C037,P1613,30-07-2021,355.00,35.00%
OD1853,C038,P1614,01-11-2021,465.00,55.00%
OD1854,C039,P1615,27-03-2022,965.00,55.00%
OD1855,C040,P1616,05-03-2021,1158.00,55.00%
OD1856,C041,P1617,28-06-2021,264.00,55.00%
OD1857,C042,P1618,06-01-2021,433.00,50.00%
OD1858,C043,P1619,17-05-2022,562.00,50.00%
OD1859,C044,P1620,25-01-2022,423.00,50.00%
OD1860,C045,P1621,25-03-2023,621.00,50.00%
OD1861,C046,P1622,14-09-2022,333.00,50.00%
OD1862,C047,P1623,01-02-2022,236.00,30.00%
OD1863,C048,P1623,07-11-2022,456.00,32.00%
OD1864,C049,P1623,27-06-2022,963.00,25.00%
OD1865,C050,P1623,03-09-2022,234.00,45.00%
OD1866,C051,P1623,27-07-2021,456.00,15.00%
OD1867,C052,P1624,24-02-2021,564.00,33.00%
OD1868,C053,P1625,11-12-2021,634.00,42.00%
OD1869,C054,P1626,26-03-2023,236.00,42.00%
OD1870,C055,P1627,29-08-2022,444.00,39.00%
OD1871,C056,P1628,15-02-2021,456.00,39.00%
OD1872,C057,P1629,14-01-2022,963.00,39.00%
OD1873,C058,P1630,10-04-2022,456.00,39.00%
OD1874,C059,P1631,05-02-2022,1189.00,30.00%
OD1875,C060,P1632,15-09-2022,1298.00,30.00%
OD1876,C061,P1633,14-05-2022,1456.00,30.00%
OD1877,C062,P1634,07-06-2021,1478.00,25.00%
OD1878,C063,P1635,09-08-2021,256.00,25.00%
OD1879,C064,P1636,26-04-2021,2698.00,30.00%
OD1880,C065,P1637,20-10-2022,2364.00,30.00%
OD1881,C066,P1638,01-10-2022,1236.00,30.00%
OD1882,C067,P1639,07-12-2022,756.00,40.00%
OD1883,C068,P1640,17-01-2023,326.00,40.00%
OD1884,C069,P1641,20-04-2022,453.00,40.00%
OD1885,C070,P1642,23-05-2022,326.00,40.00%
OD1886,C071,P1643,11-08-2021,456.00,40.00%
OD1887,C072,P1644,09-08-2022,675.00,40.00%
OD1888,C073,P1645,15-06-2021,654.00,45.00%
OD1889,C074,P1646,11-11-2021,654.00,45.00%
OD1890,C075,P1647,15-10-2022,654.00,45.00%
OD1891,C076,P1648,03-04-2022,654.00,47.00%
OD1892,C077,P1649,22-02-2023,356.00,47.00%
OD1893,C078,P1650,30-06-2021,686.00,46.00%
OD1894,C079,P1651,27-10-2021,456.00,46.00%
OD1895,C080,P1652,03-06-2021,516.00,46.00%
OD1896,C081,P1653,24-07-2022,355.00,30.00%
OD1897,C082,P1654,22-08-2021,465.00,30.00%
OD1898,C083,P1655,17-03-2022,965.00,30.00%
OD1899,C084,P1656,01-04-2021,1158.00,30.00%
OD1900,C085,P1657,21-02-2021,264.00,30.00%
OD1901,C086,P1657,05-09-2022,433.00,35.00%
OD1902,C087,P1657,19-07-2022,562.00,35.00%
OD1903,C088,P1657,19-07-2022,423.00,35.00%
OD1904,C089,P1657,26-04-2022,621.00,35.00%
OD1905,C090,P1657,15-11-2022,333.00,35.00%
OD1906,C091,P1658,09-04-2021,236.00,35.00%
OD1907,C092,P1659,16-10-2022,456.00,40.00%
OD1908,C093,P1660,18-12-2022,963.00,40.00%
OD1909,C094,P1661,10-03-2022,234.00,15.00%
OD1910,C095,P1662,11-06-2021,456.00,15.00%
OD1911,C096,P1663,17-04-2021,564.00,15.00%
OD1912,C097,P1664,13-07-2022,634.00,55.00%
OD1913,C098,P1665,11-02-2021,236.00,55.00%
OD1914,C099,P1666,26-12-2021,444.00,55.00%
OD1915,C100,P1667,20-03-2022,456.00,50.00%
OD1916,C001,P1668,21-06-2021,963.00,50.00%
OD1917,C002,P1669,19-07-2022,456.00,50.00%
OD1918,C003,P1670,12-07-2021,1189.00,50.00%
OD1919,C004,P1671,18-09-2021,1298.00,50.00%
OD1920,C005,P1672,17-07-2022,1456.00,30.00%
OD1921,C006,P1673,15-12-2022,1478.00,32.00%
OD1922,C007,P1674,29-01-2023,256.00,25.00%
OD1923,C008,P1675,26-07-2022,2698.00,45.00%
OD1924,C009,P1676,14-04-2022,2364.00,15.00%
OD1925,C010,P1677,12-05-2022,1236.00,33.00%
OD1926,C011,P1678,20-01-2022,756.00,42.00%
OD1927,C012,P1679,09-09-2021,326.00,42.00%
OD1928,C013,P1680,23-12-2022,453.00,39.00%
OD1929,C014,P1681,23-05-2022,326.00,39.00%
OD1930,C015,P1682,30-12-2022,456.00,39.00%
OD1931,C016,P1683,24-07-2021,456.00,39.00%
OD1932,C017,P1684,15-10-2022,456.00,30.00%
OD1933,C018,P1685,25-03-2022,456.00,30.00%
OD1934,C019,P1686,01-09-2022,236.00,30.00%
OD1935,C020,P1687,07-09-2022,996.00,25.00%
OD1936,C021,P1688,18-02-2021,654.00,25.00%
OD1937,C022,P1689,25-07-2021,456.00,30.00%
OD1938,C023,P1690,25-08-2022,785.00,30.00%
OD1939,C024,P1691,18-03-2022,365.00,30.00%
OD1940,C025,P1692,23-02-2021,965.00,40.00%
OD1941,C026,P1693,05-10-2022,444.00,40.00%
OD1942,C027,P1694,25-10-2022,569.00,40.00%
OD1943,C028,P1695,16-02-2022,475.00,40.00%
OD1944,C029,P1696,04-01-2022,598.00,40.00%
OD1945,C030,P1697,25-06-2022,536.00,40.00%
OD1946,C031,P1697,06-04-2022,256.00,45.00%
OD1947,C032,P1697,09-03-2022,456.00,45.00%
OD1948,C033,P1697,24-05-2021,456.00,45.00%
OD1949,C034,P1697,14-05-2022,745.00,47.00%
OD1950,C035,P1697,24-07-2022,356.00,47.00%
OD1951,C036,P1697,07-07-2021,1189.00,46.00%
OD1952,C037,P1698,10-01-2022,426.00,46.00%
OD1953,C038,P1699,29-09-2021,1126.00,46.00%
OD1954,C039,P1700,05-01-2021,1145.00,30.00%
OD1955,C040,P1701,21-08-2021,1235.00,30.00%
OD1956,C041,P1702,23-10-2022,1564.00,30.00%
OD1957,C042,P1703,06-08-2021,654.00,30.00%
OD1958,C043,P1704,04-08-2022,854.00,30.00%
OD1959,C044,P1705,27-11-2022,475.00,35.00%
OD1960,C045,P1706,12-06-2022,475.00,35.00%
OD1961,C046,P1707,20-02-2021,475.00,35.00%
OD1962,C047,P1708,16-12-2021,475.00,35.00%
OD1963,C048,P1709,14-03-2021,475.00,35.00%
OD1964,C049,P1710,30-04-2022,475.00,35.00%
OD1965,C050,P1711,23-02-2021,475.00,40.00%
OD1966,C051,P1712,05-04-2021,475.00,40.00%
OD1967,C052,P1713,13-03-2021,564.00,15.00%
OD1968,C053,P1714,25-01-2023,478.00,15.00%
OD1969,C054,P1715,16-02-2022,1264.00,15.00%
OD1970,C055,P1716,09-01-2022,458.00,35.00%
OD1971,C056,P1717,03-04-2021,899.00,35.00%
OD1972,C057,P1718,07-07-2021,859.00,35.00%
OD1973,C058,P1719,11-05-2021,758.00,35.00%
OD1974,C059,P1720,09-03-2022,2354.00,55.00%
OD1975,C060,P1721,28-08-2021,2344.00,55.00%
OD1976,C061,P1722,27-08-2022,2453.00,55.00%
OD1977,C062,P1723,29-08-2021,2154.00,55.00%
